,created_at,entry_id,PM1.0 (CF=1) ug/m3,PM2.5 (CF=1) ug/m3,PM10.0 (CF=1) ug/m3,UptimeMinutes,RSSI_dbm,Atmospheric Pressure,gas_sensor,PM2.5 (CF=ATM) ug/m3,sensor,channel
28039,2021-07-04 07:49:10+00:00,,9.93,13.4,14.37,18104.0,0.0,993.45,117.3,13.4,96396,1271675
28040,2021-07-04 07:51:10+00:00,,9.32,13.8,14.45,18104.0,0.0,993.45,115.04,13.8,96396,1271675
28041,2021-07-04 07:53:10+00:00,,9.84,14.05,15.41,18104.0,0.0,993.46,115.93,14.05,96396,1271675
28042,2021-07-04 07:55:11+00:00,,10.55,15.38,16.27,18272.0,0.0,993.46,119.5,15.38,96396,1271675
28043,2021-07-04 07:57:10+00:00,,10.23,14.92,15.23,18104.0,0.0,993.5,120.82,14.92,96396,1271675
28044,2021-07-04 07:59:10+00:00,,9.34,14.33,15.19,18104.0,0.0,993.49,121.18,14.33,96396,1271675
28045,2021-07-04 08:01:10+00:00,,10.16,14.13,14.67,18104.0,0.0,993.52,120.66,14.13,96396,1271675
28046,2021-07-04 08:03:11+00:00,,11.04,15.09,15.81,18104.0,0.0,993.51,120.89,15.09,96396,1271675
28047,2021-07-04 08:05:10+00:00,,10.12,14.47,15.92,18104.0,0.0,993.48,121.97,14.47,96396,1271675
28048,2021-07-04 08:07:10+00:00,,10.15,15.2,15.98,18104.0,0.0,993.47,121.49,15.2,96396,1271675
28049,2021-07-04 08:09:10+00:00,,10.56,15.41,16.46,18104.0,0.0,993.42,121.14,15.41,96396,1271675
28050,2021-07-04 08:11:10+00:00,,11.44,16.34,17.17,18104.0,0.0,993.45,122.15,16.34,96396,1271675
28051,2021-07-04 08:13:10+00:00,,10.97,15.9,16.88,18104.0,0.0,993.45,124.05,15.9,96396,1271675
28052,2021-07-04 08:15:10+00:00,,10.17,14.78,15.66,18104.0,0.0,993.47,124.81,14.78,96396,1271675
28053,2021-07-04 08:17:10+00:00,,10.18,14.47,15.0,18104.0,0.0,993.44,126.4,14.47,96396,1271675
28054,2021-07-04 08:19:10+00:00,,10.51,15.09,15.4,18104.0,0.0,993.44,127.24,15.09,96396,1271675
28055,2021-07-04 08:21:10+00:00,,10.13,14.5,15.6,18104.0,0.0,993.46,126.63,14.5,96396,1271675
28056,2021-07-04 08:23:10+00:00,,10.0,15.05,15.5,18104.0,0.0,993.49,125.69,15.05,96396,1271675
28057,2021-07-04 08:25:10+00:00,,10.56,15.13,16.11,18104.0,0.0,993.52,124.62,15.13,96396,1271675
28058,2021-07-04 08:27:10+00:00,,10.26,15.22,16.35,18104.0,0.0,993.54,122.41,15.22,96396,1271675
28059,2021-07-04 08:29:10+00:00,,9.93,14.21,15.21,18104.0,0.0,993.51,120.96,14.21,96396,1271675
28060,2021-07-04 08:31:10+00:00,,10.02,14.35,14.7,18104.0,0.0,993.46,121.62,14.35,96396,1271675
28061,2021-07-04 08:33:10+00:00,,10.4,14.68,15.35,18104.0,0.0,993.45,120.07,14.68,96396,1271675
28062,2021-07-04 08:35:10+00:00,,10.68,15.02,17.16,18104.0,0.0,993.45,119.97,15.02,96396,1271675
28063,2021-07-04 08:37:10+00:00,,9.69,14.16,14.62,18104.0,0.0,993.45,119.77,14.16,96396,1271675
28064,2021-07-04 08:39:10+00:00,,10.0,15.07,16.0,18104.0,0.0,993.43,121.3,15.07,96396,1271675
28065,2021-07-04 08:41:10+00:00,,9.12,13.14,13.59,18104.0,0.0,993.43,120.5,13.14,96396,1271675
28066,2021-07-04 08:43:10+00:00,,9.38,13.14,13.43,18104.0,0.0,993.42,119.28,13.14,96396,1271675
28067,2021-07-04 08:45:10+00:00,,9.74,13.02,13.67,18104.0,0.0,993.43,118.41,13.02,96396,1271675
28068,2021-07-04 08:47:11+00:00,,9.17,14.08,14.15,18104.0,0.0,993.39,119.14,14.08,96396,1271675
28069,2021-07-04 08:49:11+00:00,,9.77,13.72,14.04,18104.0,0.0,993.43,117.12,13.72,96396,1271675
28070,2021-07-04 08:51:11+00:00,,9.31,13.14,13.88,18104.0,0.0,993.45,114.22,13.14,96396,1271675
28071,2021-07-04 08:53:11+00:00,,9.28,13.84,14.09,18104.0,0.0,993.47,115.35,13.84,96396,1271675
28072,2021-07-04 08:55:11+00:00,,9.36,13.38,13.65,18104.0,0.0,993.42,113.84,13.38,96396,1271675
28073,2021-07-04 08:57:11+00:00,,9.89,14.82,15.73,18104.0,0.0,993.55,113.21,14.82,96396,1271675
28074,2021-07-04 08:59:11+00:00,,10.37,15.04,15.98,18104.0,0.0,993.47,113.02,15.04,96396,1271675
28075,2021-07-04 09:01:11+00:00,,9.14,13.62,14.48,18104.0,0.0,993.52,113.31,13.62,96396,1271675
28076,2021-07-04 09:03:11+00:00,,9.48,13.61,14.61,18104.0,0.0,993.49,113.19,13.61,96396,1271675
28077,2021-07-04 09:05:11+00:00,,9.49,13.65,14.07,18104.0,0.0,993.46,112.52,13.65,96396,1271675
28078,2021-07-04 09:07:11+00:00,,9.95,13.74,13.91,18104.0,0.0,993.46,114.49,13.74,96396,1271675
28079,2021-07-04 09:09:11+00:00,,9.66,13.74,14.6,18104.0,0.0,993.39,116.07,13.74,96396,1271675
28080,2021-07-04 09:11:11+00:00,,9.0,13.02,13.57,18104.0,0.0,993.38,116.73,13.02,96396,1271675
28081,2021-07-04 09:13:11+00:00,,9.31,13.65,13.94,18104.0,0.0,993.41,114.09,13.65,96396,1271675
28082,2021-07-04 09:15:11+00:00,,8.95,13.24,14.09,18104.0,0.0,993.39,112.85,13.24,96396,1271675
28083,2021-07-04 09:17:11+00:00,,9.62,13.87,13.95,18104.0,0.0,993.4,110.11,13.87,96396,1271675
28084,2021-07-04 09:19:11+00:00,,8.98,13.03,13.5,18104.0,0.0,993.38,110.45,13.03,96396,1271675
28085,2021-07-04 09:21:11+00:00,,8.93,13.2,13.87,18104.0,0.0,993.36,112.89,13.2,96396,1271675
28086,2021-07-04 09:23:11+00:00,,9.21,12.98,13.39,18104.0,0.0,993.42,112.83,12.98,96396,1271675
28087,2021-07-04 09:25:11+00:00,,9.17,14.07,14.34,18104.0,0.0,993.39,114.4,14.07,96396,1271675
28088,2021-07-04 09:27:11+00:00,,9.12,13.48,14.97,18104.0,0.0,993.43,112.77,13.48,96396,1271675
28089,2021-07-04 09:29:11+00:00,,10.24,13.98,14.31,18104.0,0.0,993.42,113.41,13.98,96396,1271675
28090,2021-07-04 09:31:11+00:00,,9.84,14.42,14.87,18104.0,0.0,993.38,113.22,14.42,96396,1271675
28091,2021-07-04 09:33:11+00:00,,9.81,13.38,13.91,18104.0,0.0,993.46,113.26,13.38,96396,1271675
28092,2021-07-04 09:35:11+00:00,,10.17,13.57,13.95,18104.0,0.0,993.46,113.14,13.57,96396,1271675
28093,2021-07-04 09:37:11+00:00,,10.23,14.79,15.79,18104.0,0.0,993.4,113.08,14.79,96396,1271675
28094,2021-07-04 09:39:11+00:00,,9.88,13.86,14.37,18104.0,0.0,993.39,113.73,13.86,96396,1271675
28095,2021-07-04 09:41:11+00:00,,9.7,14.44,14.93,18104.0,0.0,993.39,112.73,14.44,96396,1271675
28096,2021-07-04 09:43:11+00:00,,9.25,13.4,13.9,18104.0,0.0,993.37,112.71,13.4,96396,1271675
28097,2021-07-04 09:45:11+00:00,,8.81,12.97,13.22,18104.0,0.0,993.43,111.88,12.97,96396,1271675
28098,2021-07-04 09:47:11+00:00,,9.56,13.71,14.69,17936.0,0.0,993.36,110.85,13.71,96396,1271675
28099,2021-07-04 09:49:11+00:00,,9.68,13.45,14.17,18104.0,0.0,993.42,120.35,13.45,96396,1271675
28100,2021-07-04 09:51:11+00:00,,9.25,13.85,15.04,18104.0,0.0,993.46,113.54,13.85,96396,1271675
28101,2021-07-04 09:53:12+00:00,,9.0,13.25,14.39,18104.0,0.0,993.45,110.76,13.25,96396,1271675
28102,2021-07-04 09:55:11+00:00,,9.79,14.45,14.83,18104.0,0.0,993.49,111.43,14.45,96396,1271675
28103,2021-07-04 09:57:12+00:00,,8.88,13.69,14.81,18104.0,0.0,993.54,113.2,13.69,96396,1271675
28104,2021-07-04 09:59:12+00:00,,9.71,13.96,14.46,18104.0,0.0,993.52,113.68,13.96,96396,1271675
28105,2021-07-04 10:01:12+00:00,,8.3,12.05,12.05,18104.0,0.0,993.54,113.8,12.05,96396,1271675
28106,2021-07-04 10:03:11+00:00,,9.44,13.56,13.96,18104.0,0.0,993.58,112.39,13.56,96396,1271675
28107,2021-07-04 10:05:12+00:00,,9.17,13.84,14.33,18104.0,0.0,993.55,112.49,13.84,96396,1271675
28108,2021-07-04 10:07:11+00:00,,8.76,12.5,13.5,18104.0,0.0,993.53,113.64,12.5,96396,1271675
28109,2021-07-04 10:09:12+00:00,,9.29,14.47,15.31,18104.0,0.0,993.6,113.86,14.47,96396,1271675
28110,2021-07-04 10:11:11+00:00,,9.66,14.97,15.41,18104.0,0.0,993.62,114.39,14.97,96396,1271675
28111,2021-07-04 10:13:12+00:00,,9.66,14.31,14.81,18104.0,0.0,993.64,115.97,14.31,96396,1271675
28112,2021-07-04 10:15:12+00:00,,9.35,14.09,14.72,18104.0,0.0,993.63,117.45,14.09,96396,1271675
28113,2021-07-04 10:17:12+00:00,,9.89,14.02,14.49,18104.0,0.0,993.65,119.47,14.02,96396,1271675
28114,2021-07-04 10:19:11+00:00,,9.57,14.0,15.21,18104.0,0.0,993.67,119.06,14.0,96396,1271675
28115,2021-07-04 10:21:12+00:00,,9.09,13.52,14.17,18104.0,0.0,993.66,117.72,13.52,96396,1271675
28116,2021-07-04 10:23:11+00:00,,10.05,14.29,15.41,18104.0,0.0,993.69,115.02,14.29,96396,1271675
28117,2021-07-04 10:25:12+00:00,,9.47,13.26,13.77,18104.0,0.0,993.71,113.11,13.26,96396,1271675
28118,2021-07-04 10:27:11+00:00,,9.7,14.23,15.14,18104.0,0.0,993.74,111.34,14.23,96396,1271675
28119,2021-07-04 10:29:12+00:00,,10.18,14.15,14.78,18104.0,0.0,993.68,111.08,14.15,96396,1271675
28120,2021-07-04 10:31:11+00:00,,9.43,13.22,13.81,18104.0,0.0,993.76,111.03,13.22,96396,1271675
28121,2021-07-04 10:33:12+00:00,,9.61,14.05,14.51,18104.0,0.0,993.76,114.54,14.05,96396,1271675
28122,2021-07-04 10:35:11+00:00,,9.45,13.84,15.18,18104.0,0.0,993.82,117.62,13.84,96396,1271675
28123,2021-07-04 10:37:12+00:00,,9.67,14.4,15.45,18104.0,0.0,993.91,118.85,14.4,96396,1271675
28124,2021-07-04 10:39:11+00:00,,10.08,14.98,15.56,18104.0,0.0,993.88,119.43,14.98,96396,1271675
28125,2021-07-04 10:41:12+00:00,,10.59,15.2,16.14,18104.0,0.0,993.94,120.46,15.2,96396,1271675
28126,2021-07-04 10:43:12+00:00,,10.45,14.87,15.49,18104.0,0.0,993.96,118.81,14.87,96396,1271675
28127,2021-07-04 10:45:12+00:00,,10.58,13.98,14.46,18104.0,0.0,993.97,118.89,13.98,96396,1271675
28128,2021-07-04 10:47:12+00:00,,10.47,15.14,16.64,17936.0,0.0,993.96,118.05,15.14,96396,1271675
28129,2021-07-04 10:49:12+00:00,,11.42,16.22,16.85,17936.0,0.0,993.9,118.37,16.22,96396,1271675
28130,2021-07-04 10:51:12+00:00,,9.63,14.59,15.85,18104.0,0.0,993.93,118.58,14.59,96396,1271675
28131,2021-07-04 10:53:12+00:00,,11.03,14.97,15.13,18104.0,0.0,993.93,119.17,14.97,96396,1271675
28132,2021-07-04 10:55:12+00:00,,10.62,14.96,15.51,18104.0,0.0,993.98,118.63,14.96,96396,1271675
28133,2021-07-04 10:57:12+00:00,,10.46,15.37,16.05,18104.0,0.0,993.98,119.37,15.37,96396,1271675
28134,2021-07-04 10:59:12+00:00,,10.63,15.43,17.35,18104.0,0.0,993.94,118.15,15.43,96396,1271675
28135,2021-07-04 11:01:13+00:00,,10.25,15.49,15.63,18104.0,0.0,994.01,118.87,15.49,96396,1271675
28136,2021-07-04 11:03:12+00:00,,10.55,15.57,17.7,18104.0,0.0,994.03,119.22,15.57,96396,1271675
28137,2021-07-04 11:05:12+00:00,,9.95,14.93,15.82,18104.0,0.0,993.94,117.96,14.93,96396,1271675
28138,2021-07-04 11:07:12+00:00,,10.3,15.14,16.39,18104.0,0.0,994.06,118.92,15.14,96396,1271675
28139,2021-07-04 11:09:12+00:00,,10.16,15.33,16.31,18104.0,0.0,994.06,118.7,15.33,96396,1271675
28140,2021-07-04 11:11:12+00:00,,10.35,14.91,16.28,18104.0,0.0,994.09,117.6,14.91,96396,1271675
28141,2021-07-04 11:13:12+00:00,,10.53,15.42,16.7,18104.0,0.0,994.16,119.25,15.42,96396,1271675
28142,2021-07-04 11:15:12+00:00,,10.39,14.61,15.51,18104.0,0.0,994.2,119.49,14.61,96396,1271675
28143,2021-07-04 11:17:12+00:00,,10.46,14.98,15.68,18104.0,0.0,994.2,119.45,14.98,96396,1271675
28144,2021-07-04 11:19:12+00:00,,10.68,15.98,16.98,18104.0,0.0,994.18,117.33,15.98,96396,1271675
28145,2021-07-04 11:21:12+00:00,,10.52,15.37,16.43,18104.0,0.0,994.15,116.62,15.37,96396,1271675
28146,2021-07-04 11:23:12+00:00,,9.79,14.73,15.62,18104.0,0.0,994.14,115.48,14.73,96396,1271675
28147,2021-07-04 11:25:12+00:00,,9.63,13.8,14.72,18104.0,0.0,994.12,116.92,13.8,96396,1271675
28148,2021-07-04 11:27:12+00:00,,10.79,15.5,15.71,18104.0,0.0,994.08,116.58,15.5,96396,1271675
28149,2021-07-04 11:29:12+00:00,,10.18,15.09,15.6,18104.0,0.0,994.07,118.05,15.09,96396,1271675
28150,2021-07-04 11:31:12+00:00,,10.29,15.2,15.76,18104.0,0.0,994.09,119.51,15.2,96396,1271675
28151,2021-07-04 11:33:12+00:00,,10.2,14.85,15.23,18104.0,0.0,994.1,119.69,14.85,96396,1271675
28152,2021-07-04 11:35:12+00:00,,10.38,15.09,15.5,18104.0,0.0,994.05,120.02,15.09,96396,1271675
28153,2021-07-04 11:37:12+00:00,,10.6,14.38,14.62,18104.0,0.0,993.98,121.38,14.38,96396,1271675
28154,2021-07-04 11:39:12+00:00,,9.8,14.31,14.82,18104.0,0.0,994.04,118.31,14.31,96396,1271675
28155,2021-07-04 11:41:12+00:00,,9.97,14.19,14.57,18104.0,0.0,994.07,118.75,14.19,96396,1271675
28156,2021-07-04 11:43:12+00:00,,10.61,15.14,15.7,18104.0,0.0,993.97,117.93,15.14,96396,1271675
28157,2021-07-04 11:45:12+00:00,,10.47,14.83,15.03,18104.0,0.0,993.97,117.47,14.83,96396,1271675
28158,2021-07-04 11:47:12+00:00,,10.42,14.84,15.45,17936.0,0.0,993.97,114.18,14.84,96396,1271675
28159,2021-07-04 11:49:13+00:00,,10.14,15.67,16.81,17936.0,0.0,993.97,112.5,15.67,96396,1271675
28160,2021-07-04 11:51:13+00:00,,9.7,14.32,15.67,18104.0,0.0,993.96,112.53,14.32,96396,1271675
28161,2021-07-04 11:53:13+00:00,,9.19,13.11,13.61,18104.0,0.0,993.96,112.92,13.11,96396,1271675
28162,2021-07-04 11:55:12+00:00,,10.03,14.83,16.1,18104.0,0.0,994.01,112.06,14.83,96396,1271675
28163,2021-07-04 11:57:13+00:00,,9.07,13.96,14.88,18104.0,0.0,993.96,112.44,13.96,96396,1271675
28164,2021-07-04 11:59:13+00:00,,9.96,14.88,15.58,18104.0,0.0,993.92,110.4,14.88,96396,1271675
28165,2021-07-04 12:01:13+00:00,,9.29,14.32,14.7,18104.0,0.0,993.94,111.14,14.32,96396,1271675
28166,2021-07-04 12:03:13+00:00,,9.69,14.07,14.53,18104.0,0.0,993.94,109.41,14.07,96396,1271675
28167,2021-07-04 12:05:13+00:00,,9.69,14.19,14.86,18104.0,0.0,993.94,106.87,14.19,96396,1271675
28168,2021-07-04 12:07:13+00:00,,9.57,13.95,14.54,18104.0,0.0,993.9,107.18,13.95,96396,1271675
28169,2021-07-04 12:09:13+00:00,,10.05,14.22,14.96,18104.0,0.0,993.9,109.26,14.22,96396,1271675
28170,2021-07-04 12:11:13+00:00,,9.45,13.45,13.67,17992.0,0.0,993.9,107.69,13.45,96396,1271675
28171,2021-07-04 12:13:13+00:00,,10.13,14.6,15.67,18104.0,0.0,993.89,107.33,14.6,96396,1271675
28172,2021-07-04 12:15:13+00:00,,10.11,14.55,15.48,18104.0,0.0,993.88,105.67,14.55,96396,1271675
28173,2021-07-04 12:17:13+00:00,,9.6,14.18,15.47,18104.0,0.0,993.89,107.21,14.18,96396,1271675
28174,2021-07-04 12:19:13+00:00,,9.28,15.12,16.1,18104.0,0.0,993.89,107.89,15.12,96396,1271675
28175,2021-07-04 12:21:13+00:00,,10.32,15.53,16.12,18104.0,0.0,993.85,109.13,15.53,96396,1271675
28176,2021-07-04 12:23:13+00:00,,9.63,14.53,14.69,18104.0,0.0,993.83,107.44,14.53,96396,1271675
28177,2021-07-04 12:25:13+00:00,,11.26,15.09,15.85,18104.0,0.0,993.94,108.73,15.09,96396,1271675
28178,2021-07-04 12:27:13+00:00,,9.48,14.55,15.21,18104.0,0.0,993.93,107.29,14.55,96396,1271675
28179,2021-07-04 12:29:13+00:00,,10.07,14.85,15.72,18272.0,0.0,993.92,107.49,14.85,96396,1271675
28180,2021-07-04 12:31:13+00:00,,10.33,14.83,15.63,18104.0,0.0,993.93,109.34,14.83,96396,1271675
28181,2021-07-04 12:33:13+00:00,,10.86,15.47,16.14,18104.0,0.0,993.94,110.22,15.47,96396,1271675
28182,2021-07-04 12:35:13+00:00,,10.64,15.15,15.89,18104.0,0.0,993.93,110.96,15.15,96396,1271675
28183,2021-07-04 12:37:13+00:00,,11.19,15.88,16.36,18104.0,0.0,993.94,111.36,15.88,96396,1271675
28184,2021-07-04 12:39:13+00:00,,10.72,15.81,16.02,18104.0,0.0,993.91,109.96,15.81,96396,1271675
28185,2021-07-04 12:41:13+00:00,,10.26,14.86,16.12,18104.0,0.0,993.96,111.56,14.86,96396,1271675
28186,2021-07-04 12:43:13+00:00,,10.49,15.8,16.45,18104.0,0.0,993.94,110.25,15.8,96396,1271675
28187,2021-07-04 12:45:13+00:00,,11.38,16.45,17.61,18104.0,0.0,993.99,109.79,16.45,96396,1271675
28188,2021-07-04 12:47:13+00:00,,10.88,15.05,15.64,17936.0,0.0,993.98,107.95,15.05,96396,1271675
28189,2021-07-04 12:49:13+00:00,,11.17,16.28,17.31,17936.0,0.0,994.05,109.79,16.28,96396,1271675
28190,2021-07-04 12:51:13+00:00,,10.69,16.07,16.81,18104.0,0.0,994.06,107.77,16.07,96396,1271675
28191,2021-07-04 12:53:13+00:00,,11.05,15.87,16.8,18104.0,0.0,994.09,108.45,15.87,96396,1271675
28192,2021-07-04 12:55:13+00:00,,10.37,16.11,17.0,18104.0,0.0,994.11,106.97,16.11,96396,1271675
28193,2021-07-04 12:57:13+00:00,,11.32,16.66,17.64,18104.0,0.0,994.06,107.11,16.66,96396,1271675
28194,2021-07-04 12:59:13+00:00,,11.24,16.4,17.91,18104.0,0.0,994.04,107.79,16.4,96396,1271675
28195,2021-07-04 13:01:13+00:00,,11.53,17.0,17.71,18104.0,0.0,994.02,108.45,17.0,96396,1271675
28196,2021-07-04 13:03:13+00:00,,11.04,16.66,17.07,18104.0,0.0,994.03,109.26,16.66,96396,1271675
28197,2021-07-04 13:05:13+00:00,,10.78,15.62,16.62,18104.0,0.0,994.08,108.69,15.62,96396,1271675
28198,2021-07-04 13:07:13+00:00,,10.98,16.6,17.37,18104.0,0.0,994.03,109.54,16.6,96396,1271675
28199,2021-07-04 13:09:13+00:00,,11.18,17.0,17.88,18104.0,0.0,994.1,104.62,17.0,96396,1271675
28200,2021-07-04 13:11:13+00:00,,11.46,15.82,16.3,18104.0,0.0,994.08,103.29,15.82,96396,1271675
28201,2021-07-04 13:13:13+00:00,,10.48,15.89,16.91,18104.0,0.0,994.1,103.65,15.89,96396,1271675
28202,2021-07-04 13:15:13+00:00,,10.59,16.02,16.53,18104.0,0.0,994.11,103.41,16.02,96396,1271675
28203,2021-07-04 13:17:13+00:00,,10.37,15.75,16.77,18104.0,0.0,994.14,101.41,15.75,96396,1271675
28204,2021-07-04 13:19:13+00:00,,10.91,15.93,16.16,18104.0,0.0,994.18,99.88,15.93,96396,1271675
28205,2021-07-04 13:21:13+00:00,,10.63,16.7,17.06,18104.0,0.0,994.2,100.4,16.7,96396,1271675
28206,2021-07-04 13:23:13+00:00,,11.26,16.37,16.86,18104.0,0.0,994.2,99.34,16.37,96396,1271675
28207,2021-07-04 13:25:13+00:00,,10.74,15.76,16.55,18104.0,0.0,994.27,97.52,15.76,96396,1271675
28208,2021-07-04 13:27:13+00:00,,10.52,15.22,16.4,18104.0,0.0,994.34,95.7,15.22,96396,1271675
28209,2021-07-04 13:29:13+00:00,,10.16,15.51,17.16,18104.0,0.0,994.38,95.83,15.51,96396,1271675
28210,2021-07-04 13:31:13+00:00,,10.57,15.45,16.71,17992.0,0.0,994.43,94.2,15.45,96396,1271675
28211,2021-07-04 13:33:13+00:00,,10.69,15.98,16.69,18104.0,0.0,994.51,95.17,15.98,96396,1271675
28212,2021-07-04 13:35:13+00:00,,9.93,14.82,15.4,18104.0,0.0,994.48,96.19,14.82,96396,1271675
28213,2021-07-04 13:37:13+00:00,,10.57,15.59,16.7,18104.0,0.0,994.47,95.47,15.59,96396,1271675
28214,2021-07-04 13:39:13+00:00,,10.07,15.31,16.05,18104.0,0.0,994.5,93.23,15.31,96396,1271675
28215,2021-07-04 13:41:13+00:00,,10.68,15.8,16.76,18104.0,0.0,994.48,95.58,15.8,96396,1271675
28216,2021-07-04 13:43:13+00:00,,11.14,16.27,17.31,18104.0,0.0,994.51,108.87,16.27,96396,1271675
28217,2021-07-04 13:45:13+00:00,,10.38,16.32,17.02,18272.0,0.0,994.47,104.37,16.32,96396,1271675
28218,2021-07-04 13:47:13+00:00,,10.96,16.83,17.83,17936.0,0.0,994.45,98.14,16.83,96396,1271675
28219,2021-07-04 13:49:14+00:00,,10.75,16.59,17.7,18104.0,0.0,994.38,97.47,16.59,96396,1271675
28220,2021-07-04 13:51:14+00:00,,10.75,15.73,16.34,18104.0,0.0,994.37,96.63,15.73,96396,1271675
28221,2021-07-04 13:53:14+00:00,,11.26,16.33,17.19,18104.0,0.0,994.37,97.61,16.33,96396,1271675
28222,2021-07-04 13:55:14+00:00,,11.48,15.87,17.0,18104.0,0.0,994.43,95.74,15.87,96396,1271675
28223,2021-07-04 13:57:14+00:00,,11.98,16.92,17.68,18104.0,0.0,994.43,96.67,16.92,96396,1271675
28224,2021-07-04 13:59:14+00:00,,11.04,15.98,16.98,18104.0,0.0,994.45,97.91,15.98,96396,1271675
28225,2021-07-04 14:01:14+00:00,,11.02,16.4,17.2,18104.0,0.0,994.46,97.94,16.4,96396,1271675
28226,2021-07-04 14:03:14+00:00,,10.78,15.77,16.77,18104.0,0.0,994.48,95.49,15.77,96396,1271675
28227,2021-07-04 14:05:14+00:00,,10.75,17.59,19.2,18104.0,0.0,994.47,94.33,17.59,96396,1271675
28228,2021-07-04 14:07:14+00:00,,11.64,18.24,19.02,18104.0,0.0,994.46,94.3,18.24,96396,1271675
28229,2021-07-04 14:09:14+00:00,,11.54,17.23,18.16,18104.0,0.0,994.46,92.5,17.23,96396,1271675
28230,2021-07-04 14:11:14+00:00,,11.34,17.39,17.86,18104.0,0.0,994.4,88.67,17.39,96396,1271675
28231,2021-07-04 14:13:14+00:00,,11.6,16.63,17.23,18104.0,0.0,994.4,88.83,16.63,96396,1271675
28232,2021-07-04 14:15:14+00:00,,11.09,16.47,17.19,18104.0,0.0,994.45,90.02,16.47,96396,1271675
28233,2021-07-04 14:17:14+00:00,,11.23,17.79,18.65,18104.0,0.0,994.46,88.09,17.79,96396,1271675
28234,2021-07-04 14:19:14+00:00,,11.81,17.69,18.43,18104.0,0.0,994.48,86.11,17.69,96396,1271675
28235,2021-07-04 14:21:14+00:00,,12.1,16.9,17.75,18104.0,0.0,994.51,91.62,16.9,96396,1271675
28236,2021-07-04 14:23:14+00:00,,12.4,17.5,18.22,18104.0,0.0,994.51,91.08,17.5,96396,1271675
28237,2021-07-04 14:25:14+00:00,,12.33,17.91,18.38,18104.0,0.0,994.51,90.17,17.91,96396,1271675
28238,2021-07-04 14:27:14+00:00,,11.17,16.74,17.52,18104.0,0.0,994.45,85.68,16.74,96396,1271675
28239,2021-07-04 14:29:14+00:00,,12.22,17.97,19.25,18104.0,0.0,994.5,84.18,17.97,96396,1271675
28240,2021-07-04 14:31:14+00:00,,11.58,17.69,18.54,18104.0,0.0,994.55,82.65,17.69,96396,1271675
28241,2021-07-04 14:33:14+00:00,,12.09,17.96,18.85,18104.0,0.0,994.5,85.0,17.96,96396,1271675
28242,2021-07-04 14:35:14+00:00,,12.05,17.21,18.41,18104.0,0.0,994.48,86.55,17.21,96396,1271675
28243,2021-07-04 14:37:14+00:00,,11.53,17.23,18.19,18104.0,0.0,994.47,83.69,17.23,96396,1271675
28244,2021-07-04 14:39:14+00:00,,11.7,16.93,17.77,18104.0,0.0,994.48,82.92,16.93,96396,1271675
28245,2021-07-04 14:41:14+00:00,,11.83,17.29,17.69,18104.0,0.0,994.51,83.4,17.29,96396,1271675
28246,2021-07-04 14:43:14+00:00,,12.22,17.35,18.33,18104.0,0.0,994.48,78.86,17.35,96396,1271675
28247,2021-07-04 14:45:14+00:00,,11.39,17.29,18.22,18104.0,0.0,994.44,77.21,17.29,96396,1271675
28248,2021-07-04 14:47:14+00:00,,12.31,18.03,18.93,17936.0,0.0,994.35,73.36,18.03,96396,1271675
28249,2021-07-04 14:49:14+00:00,,12.14,17.44,17.61,18104.0,0.0,994.38,72.42,17.44,96396,1271675
28250,2021-07-04 14:51:14+00:00,,12.67,18.28,19.07,18104.0,0.0,994.36,72.6,18.28,96396,1271675
28251,2021-07-04 14:53:14+00:00,,12.34,18.97,20.97,18104.0,0.0,994.37,73.48,18.97,96396,1271675
28252,2021-07-04 14:55:14+00:00,,12.16,17.16,17.98,18104.0,0.0,994.31,76.77,17.16,96396,1271675
28253,2021-07-04 14:57:15+00:00,,11.75,17.14,17.96,18272.0,0.0,994.31,76.21,17.14,96396,1271675
28254,2021-07-04 14:59:14+00:00,,11.63,16.95,17.54,18104.0,0.0,994.29,69.68,16.95,96396,1271675
28255,2021-07-04 15:01:14+00:00,,11.32,17.45,17.92,18104.0,0.0,994.3,67.42,17.45,96396,1271675
28256,2021-07-04 15:03:14+00:00,,11.82,17.37,18.21,18104.0,0.0,994.25,64.63,17.37,96396,1271675
28257,2021-07-04 15:05:14+00:00,,11.6,16.86,17.7,18104.0,0.0,994.28,68.02,16.86,96396,1271675
28258,2021-07-04 15:07:14+00:00,,11.86,17.54,18.32,18104.0,0.0,994.22,72.18,17.54,96396,1271675
28259,2021-07-04 15:09:14+00:00,,11.48,17.86,18.36,18104.0,0.0,994.24,72.49,17.86,96396,1271675
28260,2021-07-04 15:11:14+00:00,,11.35,17.82,18.72,18104.0,0.0,994.26,66.83,17.82,96396,1271675
28261,2021-07-04 15:13:14+00:00,,10.03,16.14,16.52,18104.0,0.0,994.26,66.57,16.14,96396,1271675
28262,2021-07-04 15:15:14+00:00,,11.76,17.68,18.58,18104.0,0.0,994.25,66.23,17.68,96396,1271675
28263,2021-07-04 15:17:14+00:00,,11.02,16.93,17.74,18104.0,0.0,994.25,61.86,16.93,96396,1271675
28264,2021-07-04 15:19:14+00:00,,11.17,17.64,18.76,18104.0,0.0,994.24,60.28,17.64,96396,1271675
28265,2021-07-04 15:21:15+00:00,,12.31,17.69,18.64,18104.0,0.0,994.22,61.41,17.69,96396,1271675
