,Latitude,Longitude,DateTime,Parameter,Concentration,Unit,AQI,Category
1457,41.9136,-87.7239,2021-10-09T19:00,PM2.5,9.3,UG/M3,39,1
1458,41.7547,-87.7136,2021-10-09T19:00,OZONE,46.0,PPB,43,1
1459,41.7547,-87.7136,2021-10-09T19:00,PM2.5,7.9,UG/M3,33,1
1460,42.0622,-87.6736,2021-10-09T19:00,OZONE,19.0,PPB,18,1
1461,41.755798,-87.545303,2021-10-09T19:00,OZONE,50.0,PPB,46,1
1462,41.965,-87.8761,2021-10-09T20:00,OZONE,41.0,PPB,38,1
1463,42.0603,-87.8631,2021-10-09T20:00,OZONE,47.0,PPB,44,1
1464,42.0603,-87.8631,2021-10-09T20:00,PM2.5,8.8,UG/M3,37,1
1465,41.984402,-87.791901,2021-10-09T20:00,OZONE,45.0,PPB,42,1
1466,41.855301,-87.752502,2021-10-09T20:00,OZONE,48.0,PPB,44,1
1467,41.864329,-87.748826,2021-10-09T20:00,PM2.5,9.6,UG/M3,40,1
1468,41.6708,-87.7325,2021-10-09T20:00,PM2.5,11.5,UG/M3,48,1
1469,41.6708,-87.7325,2021-10-09T20:00,OZONE,48.0,PPB,44,1
1470,41.9136,-87.7239,2021-10-09T20:00,PM2.5,8.3,UG/M3,35,1
1471,41.7547,-87.7136,2021-10-09T20:00,OZONE,48.0,PPB,44,1
1472,41.7547,-87.7136,2021-10-09T20:00,PM2.5,9.3,UG/M3,39,1
1473,42.0622,-87.6736,2021-10-09T20:00,OZONE,19.0,PPB,18,1
1474,41.755798,-87.545303,2021-10-09T20:00,OZONE,48.0,PPB,44,1
1475,41.965,-87.8761,2021-10-09T21:00,OZONE,40.0,PPB,37,1
1476,42.0603,-87.8631,2021-10-09T21:00,OZONE,45.0,PPB,42,1
1477,42.0603,-87.8631,2021-10-09T21:00,PM2.5,8.3,UG/M3,35,1
1478,41.984402,-87.791901,2021-10-09T21:00,OZONE,42.0,PPB,39,1
1479,41.855301,-87.752502,2021-10-09T21:00,OZONE,45.0,PPB,42,1
1480,41.864329,-87.748826,2021-10-09T21:00,PM2.5,7.8,UG/M3,33,1
1481,41.6708,-87.7325,2021-10-09T21:00,PM2.5,11.3,UG/M3,47,1
1482,41.6708,-87.7325,2021-10-09T21:00,OZONE,47.0,PPB,44,1
1483,41.9136,-87.7239,2021-10-09T21:00,PM2.5,8.3,UG/M3,35,1
1484,41.7547,-87.7136,2021-10-09T21:00,OZONE,47.0,PPB,44,1
1485,41.7547,-87.7136,2021-10-09T21:00,PM2.5,8.8,UG/M3,37,1
1486,42.0622,-87.6736,2021-10-09T21:00,OZONE,14.0,PPB,13,1
1487,41.755798,-87.545303,2021-10-09T21:00,OZONE,50.0,PPB,46,1
1488,41.965,-87.8761,2021-10-09T22:00,OZONE,42.0,PPB,39,1
1489,42.0603,-87.8631,2021-10-09T22:00,OZONE,46.0,PPB,43,1
1490,42.0603,-87.8631,2021-10-09T22:00,PM2.5,8.0,UG/M3,33,1
1491,41.984402,-87.791901,2021-10-09T22:00,OZONE,45.0,PPB,42,1
1492,41.855301,-87.752502,2021-10-09T22:00,OZONE,42.0,PPB,39,1
1493,41.864329,-87.748826,2021-10-09T22:00,PM2.5,5.9,UG/M3,25,1
1494,41.6708,-87.7325,2021-10-09T22:00,PM2.5,10.6,UG/M3,44,1
1495,41.6708,-87.7325,2021-10-09T22:00,OZONE,42.0,PPB,39,1
1496,41.9136,-87.7239,2021-10-09T22:00,PM2.5,7.5,UG/M3,31,1
1497,41.7547,-87.7136,2021-10-09T22:00,OZONE,43.0,PPB,40,1
1498,41.7547,-87.7136,2021-10-09T22:00,PM2.5,7.0,UG/M3,29,1
1499,42.0622,-87.6736,2021-10-09T22:00,OZONE,19.0,PPB,18,1
1500,41.755798,-87.545303,2021-10-09T22:00,OZONE,51.0,PPB,47,1
1501,41.965,-87.8761,2021-10-09T23:00,OZONE,39.0,PPB,36,1
1502,42.0603,-87.8631,2021-10-09T23:00,OZONE,47.0,PPB,44,1
1503,42.0603,-87.8631,2021-10-09T23:00,PM2.5,7.8,UG/M3,33,1
1504,41.984402,-87.791901,2021-10-09T23:00,OZONE,43.0,PPB,40,1
1505,41.855301,-87.752502,2021-10-09T23:00,OZONE,41.0,PPB,38,1
1506,41.864329,-87.748826,2021-10-09T23:00,PM2.5,4.0,UG/M3,17,1
1507,41.6708,-87.7325,2021-10-09T23:00,PM2.5,14.3,UG/M3,56,2
1508,41.6708,-87.7325,2021-10-09T23:00,OZONE,41.0,PPB,38,1
1509,41.9136,-87.7239,2021-10-09T23:00,PM2.5,7.5,UG/M3,31,1
1510,41.7547,-87.7136,2021-10-09T23:00,PM2.5,9.3,UG/M3,39,1
1511,41.7547,-87.7136,2021-10-09T23:00,OZONE,40.0,PPB,37,1
1512,42.0622,-87.6736,2021-10-09T23:00,OZONE,20.0,PPB,19,1
1513,41.755798,-87.545303,2021-10-09T23:00,OZONE,51.0,PPB,47,1
1514,41.965,-87.8761,2021-10-10T00:00,OZONE,39.0,PPB,36,1
1515,42.0603,-87.8631,2021-10-10T00:00,OZONE,45.0,PPB,42,1
1516,42.0603,-87.8631,2021-10-10T00:00,PM2.5,7.8,UG/M3,33,1
1517,41.984402,-87.791901,2021-10-10T00:00,OZONE,46.0,PPB,43,1
1518,41.855301,-87.752502,2021-10-10T00:00,OZONE,39.0,PPB,36,1
1519,41.864329,-87.748826,2021-10-10T00:00,PM2.5,3.7,UG/M3,15,1
1520,41.6708,-87.7325,2021-10-10T00:00,PM2.5,17.9,UG/M3,63,2
1521,41.6708,-87.7325,2021-10-10T00:00,OZONE,34.0,PPB,31,1
1522,41.9136,-87.7239,2021-10-10T00:00,PM2.5,8.5,UG/M3,35,1
1523,41.7547,-87.7136,2021-10-10T00:00,PM2.5,8.5,UG/M3,35,1
1524,41.7547,-87.7136,2021-10-10T00:00,OZONE,37.0,PPB,34,1
1525,42.0622,-87.6736,2021-10-10T00:00,OZONE,17.0,PPB,16,1
1526,41.755798,-87.545303,2021-10-10T00:00,OZONE,47.0,PPB,44,1
1527,41.965,-87.8761,2021-10-10T01:00,OZONE,35.0,PPB,32,1
1528,42.0603,-87.8631,2021-10-10T01:00,OZONE,43.0,PPB,40,1
1529,42.0603,-87.8631,2021-10-10T01:00,PM2.5,7.8,UG/M3,33,1
1530,41.984402,-87.791901,2021-10-10T01:00,OZONE,41.0,PPB,38,1
1531,41.855301,-87.752502,2021-10-10T01:00,OZONE,33.0,PPB,31,1
1532,41.864329,-87.748826,2021-10-10T01:00,PM2.5,4.2,UG/M3,18,1
1533,41.6708,-87.7325,2021-10-10T01:00,PM2.5,20.6,UG/M3,69,2
1534,41.6708,-87.7325,2021-10-10T01:00,OZONE,39.0,PPB,36,1
1535,41.9136,-87.7239,2021-10-10T01:00,PM2.5,8.9,UG/M3,37,1
1536,41.7547,-87.7136,2021-10-10T01:00,PM2.5,10.4,UG/M3,43,1
1537,41.7547,-87.7136,2021-10-10T01:00,OZONE,34.0,PPB,31,1
1538,42.0622,-87.6736,2021-10-10T01:00,OZONE,31.0,PPB,29,1
1539,41.755798,-87.545303,2021-10-10T01:00,OZONE,39.0,PPB,36,1
1540,41.965,-87.8761,2021-10-10T02:00,OZONE,32.0,PPB,30,1
1541,42.0603,-87.8631,2021-10-10T02:00,OZONE,38.0,PPB,35,1
1542,42.0603,-87.8631,2021-10-10T02:00,PM2.5,8.1,UG/M3,34,1
1543,41.984402,-87.791901,2021-10-10T02:00,OZONE,36.0,PPB,33,1
1544,41.855301,-87.752502,2021-10-10T02:00,OZONE,27.0,PPB,25,1
1545,41.864329,-87.748826,2021-10-10T02:00,PM2.5,5.7,UG/M3,24,1
1546,41.6708,-87.7325,2021-10-10T02:00,PM2.5,19.8,UG/M3,67,2
1547,41.6708,-87.7325,2021-10-10T02:00,OZONE,40.0,PPB,37,1
1548,41.9136,-87.7239,2021-10-10T02:00,PM2.5,10.4,UG/M3,43,1
1549,41.7547,-87.7136,2021-10-10T02:00,PM2.5,12.3,UG/M3,51,2
1550,41.7547,-87.7136,2021-10-10T02:00,OZONE,37.0,PPB,34,1
1551,42.0622,-87.6736,2021-10-10T02:00,OZONE,32.0,PPB,30,1
1552,41.755798,-87.545303,2021-10-10T02:00,OZONE,44.0,PPB,41,1
1553,41.965,-87.8761,2021-10-10T03:00,OZONE,32.0,PPB,30,1
1554,42.0603,-87.8631,2021-10-10T03:00,PM2.5,10.0,UG/M3,42,1
1555,42.0603,-87.8631,2021-10-10T03:00,OZONE,36.0,PPB,33,1
1556,41.984402,-87.791901,2021-10-10T03:00,OZONE,35.0,PPB,32,1
1557,41.855301,-87.752502,2021-10-10T03:00,OZONE,35.0,PPB,32,1
1558,41.864329,-87.748826,2021-10-10T03:00,PM2.5,8.9,UG/M3,37,1
1559,41.6708,-87.7325,2021-10-10T03:00,PM2.5,20.0,UG/M3,68,2
1560,41.6708,-87.7325,2021-10-10T03:00,OZONE,35.0,PPB,32,1
1561,41.9136,-87.7239,2021-10-10T03:00,PM2.5,11.9,UG/M3,50,1
1562,41.7547,-87.7136,2021-10-10T03:00,PM2.5,14.3,UG/M3,56,2
1563,41.7547,-87.7136,2021-10-10T03:00,OZONE,39.0,PPB,36,1
1564,42.0622,-87.6736,2021-10-10T03:00,OZONE,32.0,PPB,30,1
1565,41.755798,-87.545303,2021-10-10T03:00,OZONE,42.0,PPB,39,1
1566,41.965,-87.8761,2021-10-10T04:00,OZONE,34.0,PPB,31,1
1567,42.0603,-87.8631,2021-10-10T04:00,PM2.5,12.8,UG/M3,52,2
1568,42.0603,-87.8631,2021-10-10T04:00,OZONE,37.0,PPB,34,1
1569,41.984402,-87.791901,2021-10-10T04:00,OZONE,36.0,PPB,33,1
1570,41.855301,-87.752502,2021-10-10T04:00,OZONE,37.0,PPB,34,1
1571,41.864329,-87.748826,2021-10-10T04:00,PM2.5,11.8,UG/M3,49,1
1572,41.6708,-87.7325,2021-10-10T04:00,PM2.5,19.4,UG/M3,66,2
1573,41.6708,-87.7325,2021-10-10T04:00,OZONE,35.0,PPB,32,1
1574,41.9136,-87.7239,2021-10-10T04:00,PM2.5,11.3,UG/M3,47,1
1575,41.7547,-87.7136,2021-10-10T04:00,PM2.5,12.9,UG/M3,53,2
1576,41.7547,-87.7136,2021-10-10T04:00,OZONE,41.0,PPB,38,1
1577,42.0622,-87.6736,2021-10-10T04:00,OZONE,37.0,PPB,34,1
1578,41.755798,-87.545303,2021-10-10T04:00,OZONE,42.0,PPB,39,1
1579,41.965,-87.8761,2021-10-10T05:00,OZONE,34.0,PPB,31,1
1580,42.0603,-87.8631,2021-10-10T05:00,PM2.5,15.0,UG/M3,57,2
1581,42.0603,-87.8631,2021-10-10T05:00,OZONE,37.0,PPB,34,1
1582,41.984402,-87.791901,2021-10-10T05:00,OZONE,36.0,PPB,33,1
1583,41.855301,-87.752502,2021-10-10T05:00,OZONE,38.0,PPB,35,1
1584,41.864329,-87.748826,2021-10-10T05:00,PM2.5,14.5,UG/M3,56,2
1585,41.6708,-87.7325,2021-10-10T05:00,PM2.5,21.0,UG/M3,70,2
1586,41.6708,-87.7325,2021-10-10T05:00,OZONE,37.0,PPB,34,1
1587,41.9136,-87.7239,2021-10-10T05:00,PM2.5,13.0,UG/M3,53,2
1588,41.7547,-87.7136,2021-10-10T05:00,PM2.5,14.4,UG/M3,56,2
1589,41.7547,-87.7136,2021-10-10T05:00,OZONE,38.0,PPB,35,1
1590,42.0622,-87.6736,2021-10-10T05:00,OZONE,39.0,PPB,36,1
1591,41.755798,-87.545303,2021-10-10T05:00,OZONE,41.0,PPB,38,1
1592,41.965,-87.8761,2021-10-10T06:00,OZONE,35.0,PPB,32,1
1593,42.0603,-87.8631,2021-10-10T06:00,PM2.5,15.8,UG/M3,59,2
1594,42.0603,-87.8631,2021-10-10T06:00,OZONE,39.0,PPB,36,1
1595,41.984402,-87.791901,2021-10-10T06:00,OZONE,38.0,PPB,35,1
1596,41.855301,-87.752502,2021-10-10T06:00,OZONE,35.0,PPB,32,1
1597,41.864329,-87.748826,2021-10-10T06:00,PM2.5,12.5,UG/M3,52,2
1598,41.6708,-87.7325,2021-10-10T06:00,PM2.5,20.1,UG/M3,68,2
1599,41.6708,-87.7325,2021-10-10T06:00,OZONE,43.0,PPB,40,1
1600,41.9136,-87.7239,2021-10-10T06:00,PM2.5,14.0,UG/M3,55,2
1601,41.7547,-87.7136,2021-10-10T06:00,PM2.5,17.1,UG/M3,62,2
1602,41.7547,-87.7136,2021-10-10T06:00,OZONE,41.0,PPB,38,1
1603,42.0622,-87.6736,2021-10-10T06:00,OZONE,35.0,PPB,32,1
1604,41.755798,-87.545303,2021-10-10T06:00,OZONE,41.0,PPB,38,1
1605,41.965,-87.8761,2021-10-10T07:00,OZONE,36.0,PPB,33,1
1606,42.0603,-87.8631,2021-10-10T07:00,PM2.5,16.4,UG/M3,60,2
1607,42.0603,-87.8631,2021-10-10T07:00,OZONE,37.0,PPB,34,1
1608,41.984402,-87.791901,2021-10-10T07:00,OZONE,39.0,PPB,36,1
1609,41.855301,-87.752502,2021-10-10T07:00,OZONE,36.0,PPB,33,1
1610,41.864329,-87.748826,2021-10-10T07:00,PM2.5,14.8,UG/M3,57,2
1611,41.6708,-87.7325,2021-10-10T07:00,PM2.5,19.3,UG/M3,66,2
1612,41.6708,-87.7325,2021-10-10T07:00,OZONE,43.0,PPB,40,1
1613,41.9136,-87.7239,2021-10-10T07:00,PM2.5,15.1,UG/M3,57,2
1614,41.7547,-87.7136,2021-10-10T07:00,PM2.5,16.5,UG/M3,60,2
1615,41.7547,-87.7136,2021-10-10T07:00,OZONE,43.0,PPB,40,1
1616,42.0622,-87.6736,2021-10-10T07:00,OZONE,37.0,PPB,34,1
1617,41.755798,-87.545303,2021-10-10T07:00,OZONE,42.0,PPB,39,1
1618,41.965,-87.8761,2021-10-10T08:00,OZONE,39.0,PPB,36,1
1619,42.0603,-87.8631,2021-10-10T08:00,PM2.5,16.8,UG/M3,61,2
1620,42.0603,-87.8631,2021-10-10T08:00,OZONE,39.0,PPB,36,1
1621,41.984402,-87.791901,2021-10-10T08:00,OZONE,39.0,PPB,36,1
1622,41.855301,-87.752502,2021-10-10T08:00,OZONE,38.0,PPB,35,1
1623,41.864329,-87.748826,2021-10-10T08:00,PM2.5,14.2,UG/M3,55,2
1624,41.6708,-87.7325,2021-10-10T08:00,PM2.5,20.1,UG/M3,68,2
1625,41.6708,-87.7325,2021-10-10T08:00,OZONE,41.0,PPB,38,1
1626,41.9136,-87.7239,2021-10-10T08:00,PM2.5,14.8,UG/M3,57,2
1627,41.7547,-87.7136,2021-10-10T08:00,PM2.5,17.0,UG/M3,61,2
1628,41.7547,-87.7136,2021-10-10T08:00,OZONE,45.0,PPB,42,1
1629,42.0622,-87.6736,2021-10-10T08:00,OZONE,40.0,PPB,37,1
1630,41.755798,-87.545303,2021-10-10T08:00,OZONE,43.0,PPB,40,1
1631,41.965,-87.8761,2021-10-10T09:00,OZONE,38.0,PPB,35,1
1632,42.0603,-87.8631,2021-10-10T09:00,PM2.5,16.8,UG/M3,61,2
1633,42.0603,-87.8631,2021-10-10T09:00,OZONE,40.0,PPB,37,1
1634,41.984402,-87.791901,2021-10-10T09:00,OZONE,40.0,PPB,37,1
1635,41.855301,-87.752502,2021-10-10T09:00,OZONE,36.0,PPB,33,1
1636,41.864329,-87.748826,2021-10-10T09:00,PM2.5,13.3,UG/M3,54,2
1637,41.6708,-87.7325,2021-10-10T09:00,PM2.5,21.7,UG/M3,71,2
1638,41.6708,-87.7325,2021-10-10T09:00,OZONE,42.0,PPB,39,1
1639,41.9136,-87.7239,2021-10-10T09:00,PM2.5,14.6,UG/M3,56,2
1640,41.7547,-87.7136,2021-10-10T09:00,PM2.5,17.8,UG/M3,63,2
1641,41.7547,-87.7136,2021-10-10T09:00,OZONE,45.0,PPB,42,1
1642,42.0622,-87.6736,2021-10-10T09:00,OZONE,40.0,PPB,37,1
1643,41.755798,-87.545303,2021-10-10T09:00,OZONE,42.0,PPB,39,1
1644,41.965,-87.8761,2021-10-10T10:00,OZONE,39.0,PPB,36,1
1645,42.0603,-87.8631,2021-10-10T10:00,PM2.5,16.7,UG/M3,61,2
1646,42.0603,-87.8631,2021-10-10T10:00,OZONE,41.0,PPB,38,1
1647,41.984402,-87.791901,2021-10-10T10:00,OZONE,42.0,PPB,39,1
1648,41.855301,-87.752502,2021-10-10T10:00,OZONE,35.0,PPB,32,1
1649,41.864329,-87.748826,2021-10-10T10:00,PM2.5,13.6,UG/M3,54,2
1650,41.6708,-87.7325,2021-10-10T10:00,PM2.5,21.1,UG/M3,70,2
1651,41.6708,-87.7325,2021-10-10T10:00,OZONE,42.0,PPB,39,1
1652,41.9136,-87.7239,2021-10-10T10:00,PM2.5,13.9,UG/M3,55,2
1653,41.7547,-87.7136,2021-10-10T10:00,PM2.5,18.6,UG/M3,65,2
1654,41.7547,-87.7136,2021-10-10T10:00,OZONE,46.0,PPB,43,1
1655,42.0622,-87.6736,2021-10-10T10:00,OZONE,38.0,PPB,35,1
1656,41.755798,-87.545303,2021-10-10T10:00,OZONE,41.0,PPB,38,1
1657,41.965,-87.8761,2021-10-10T11:00,OZONE,39.0,PPB,36,1
1658,42.0603,-87.8631,2021-10-10T11:00,PM2.5,16.4,UG/M3,60,2
1659,42.0603,-87.8631,2021-10-10T11:00,OZONE,42.0,PPB,39,1
1660,41.984402,-87.791901,2021-10-10T11:00,OZONE,44.0,PPB,41,1
1661,41.855301,-87.752502,2021-10-10T11:00,OZONE,36.0,PPB,33,1
1662,41.864329,-87.748826,2021-10-10T11:00,PM2.5,14.2,UG/M3,55,2
1663,41.6708,-87.7325,2021-10-10T11:00,PM2.5,20.2,UG/M3,68,2
1664,41.6708,-87.7325,2021-10-10T11:00,OZONE,44.0,PPB,41,1
1665,41.9136,-87.7239,2021-10-10T11:00,PM2.5,14.3,UG/M3,56,2
1666,41.7547,-87.7136,2021-10-10T11:00,PM2.5,17.4,UG/M3,62,2
1667,41.7547,-87.7136,2021-10-10T11:00,OZONE,47.0,PPB,44,1
1668,42.0622,-87.6736,2021-10-10T11:00,OZONE,41.0,PPB,38,1
1669,41.755798,-87.545303,2021-10-10T11:00,OZONE,40.0,PPB,37,1
1670,41.965,-87.8761,2021-10-10T12:00,OZONE,38.0,PPB,35,1
1671,42.0603,-87.8631,2021-10-10T12:00,PM2.5,16.2,UG/M3,60,2
1672,42.0603,-87.8631,2021-10-10T12:00,OZONE,40.0,PPB,37,1
1673,41.984402,-87.791901,2021-10-10T12:00,OZONE,43.0,PPB,40,1
1674,41.855301,-87.752502,2021-10-10T12:00,OZONE,34.0,PPB,31,1
1675,41.864329,-87.748826,2021-10-10T12:00,PM2.5,12.9,UG/M3,53,2
1676,41.6708,-87.7325,2021-10-10T12:00,PM2.5,19.6,UG/M3,67,2
1677,41.6708,-87.7325,2021-10-10T12:00,OZONE,43.0,PPB,40,1
1678,41.9136,-87.7239,2021-10-10T12:00,PM2.5,15.1,UG/M3,57,2
1679,41.7547,-87.7136,2021-10-10T12:00,PM2.5,16.2,UG/M3,60,2
1680,41.7547,-87.7136,2021-10-10T12:00,OZONE,44.0,PPB,41,1
1681,42.0622,-87.6736,2021-10-10T12:00,OZONE,41.0,PPB,38,1
1682,41.755798,-87.545303,2021-10-10T12:00,OZONE,39.0,PPB,36,1
1683,41.965,-87.8761,2021-10-10T13:00,OZONE,34.0,PPB,31,1
1684,42.0603,-87.8631,2021-10-10T13:00,PM2.5,16.2,UG/M3,60,2
1685,42.0603,-87.8631,2021-10-10T13:00,OZONE,38.0,PPB,35,1
1686,41.984402,-87.791901,2021-10-10T13:00,OZONE,41.0,PPB,38,1
1687,41.855301,-87.752502,2021-10-10T13:00,OZONE,33.0,PPB,31,1
1688,41.864329,-87.748826,2021-10-10T13:00,PM2.5,12.6,UG/M3,52,2
1689,41.6708,-87.7325,2021-10-10T13:00,PM2.5,19.6,UG/M3,67,2
1690,41.6708,-87.7325,2021-10-10T13:00,OZONE,43.0,PPB,40,1
1691,41.9136,-87.7239,2021-10-10T13:00,PM2.5,14.9,UG/M3,57,2
1692,41.7547,-87.7136,2021-10-10T13:00,PM2.5,15.5,UG/M3,58,2
1693,41.7547,-87.7136,2021-10-10T13:00,OZONE,42.0,PPB,39,1
1694,42.0622,-87.6736,2021-10-10T13:00,OZONE,45.0,PPB,42,1
1695,41.755798,-87.545303,2021-10-10T13:00,OZONE,38.0,PPB,35,1
1696,41.965,-87.8761,2021-10-10T14:00,OZONE,35.0,PPB,32,1
1697,42.0603,-87.8631,2021-10-10T14:00,PM2.5,16.0,UG/M3,59,2
1698,42.0603,-87.8631,2021-10-10T14:00,OZONE,37.0,PPB,34,1
1699,41.984402,-87.791901,2021-10-10T14:00,OZONE,39.0,PPB,36,1
1700,41.855301,-87.752502,2021-10-10T14:00,OZONE,33.0,PPB,31,1
1701,41.864329,-87.748826,2021-10-10T14:00,PM2.5,13.9,UG/M3,55,2
1702,41.6708,-87.7325,2021-10-10T14:00,PM2.5,18.9,UG/M3,65,2
1703,41.6708,-87.7325,2021-10-10T14:00,OZONE,45.0,PPB,42,1
1704,41.9136,-87.7239,2021-10-10T14:00,PM2.5,14.9,UG/M3,57,2
1705,41.7547,-87.7136,2021-10-10T14:00,PM2.5,14.7,UG/M3,56,2
1706,41.7547,-87.7136,2021-10-10T14:00,OZONE,43.0,PPB,40,1
1707,42.0622,-87.6736,2021-10-10T14:00,OZONE,42.0,PPB,39,1
1708,41.755798,-87.545303,2021-10-10T14:00,OZONE,37.0,PPB,34,1
1709,41.965,-87.8761,2021-10-10T15:00,OZONE,35.0,PPB,32,1
1710,42.0603,-87.8631,2021-10-10T15:00,PM2.5,16.0,UG/M3,59,2
1711,42.0603,-87.8631,2021-10-10T15:00,OZONE,37.0,PPB,34,1
1712,41.984402,-87.791901,2021-10-10T15:00,OZONE,37.0,PPB,34,1
1713,41.855301,-87.752502,2021-10-10T15:00,OZONE,35.0,PPB,32,1
1714,41.864329,-87.748826,2021-10-10T15:00,PM2.5,14.0,UG/M3,55,2
1715,41.6708,-87.7325,2021-10-10T15:00,PM2.5,19.1,UG/M3,66,2
1716,41.6708,-87.7325,2021-10-10T15:00,OZONE,42.0,PPB,39,1
1717,41.9136,-87.7239,2021-10-10T15:00,PM2.5,13.7,UG/M3,54,2
1718,41.7547,-87.7136,2021-10-10T15:00,PM2.5,14.9,UG/M3,57,2
1719,41.7547,-87.7136,2021-10-10T15:00,OZONE,45.0,PPB,42,1
1720,42.0622,-87.6736,2021-10-10T15:00,OZONE,36.0,PPB,33,1
1721,41.755798,-87.545303,2021-10-10T15:00,OZONE,40.0,PPB,37,1
1722,41.965,-87.8761,2021-10-10T16:00,OZONE,34.0,PPB,31,1
1723,42.0603,-87.8631,2021-10-10T16:00,PM2.5,16.0,UG/M3,59,2
1724,42.0603,-87.8631,2021-10-10T16:00,OZONE,38.0,PPB,35,1
1725,41.984402,-87.791901,2021-10-10T16:00,OZONE,36.0,PPB,33,1
1726,41.855301,-87.752502,2021-10-10T16:00,OZONE,36.0,PPB,33,1
1727,41.864329,-87.748826,2021-10-10T16:00,PM2.5,14.0,UG/M3,55,2
1728,41.6708,-87.7325,2021-10-10T16:00,PM2.5,18.9,UG/M3,65,2
1729,41.6708,-87.7325,2021-10-10T16:00,OZONE,43.0,PPB,40,1
1730,41.9136,-87.7239,2021-10-10T16:00,PM2.5,14.1,UG/M3,55,2
1731,41.7547,-87.7136,2021-10-10T16:00,PM2.5,15.8,UG/M3,59,2
1732,41.7547,-87.7136,2021-10-10T16:00,OZONE,45.0,PPB,42,1
1733,42.0622,-87.6736,2021-10-10T16:00,OZONE,36.0,PPB,33,1
1734,41.755798,-87.545303,2021-10-10T16:00,OZONE,41.0,PPB,38,1
1735,41.965,-87.8761,2021-10-10T17:00,OZONE,30.0,PPB,28,1
1736,42.0603,-87.8631,2021-10-10T17:00,PM2.5,15.7,UG/M3,59,2
1737,42.0603,-87.8631,2021-10-10T17:00,OZONE,33.0,PPB,31,1
1738,41.984402,-87.791901,2021-10-10T17:00,OZONE,34.0,PPB,31,1
1739,41.855301,-87.752502,2021-10-10T17:00,OZONE,37.0,PPB,34,1
1740,41.864329,-87.748826,2021-10-10T17:00,PM2.5,13.6,UG/M3,54,2
1741,41.6708,-87.7325,2021-10-10T17:00,PM2.5,19.3,UG/M3,66,2
1742,41.6708,-87.7325,2021-10-10T17:00,OZONE,40.0,PPB,37,1
1743,41.9136,-87.7239,2021-10-10T17:00,PM2.5,14.1,UG/M3,55,2
1744,41.7547,-87.7136,2021-10-10T17:00,PM2.5,15.8,UG/M3,59,2
1745,41.7547,-87.7136,2021-10-10T17:00,OZONE,44.0,PPB,41,1
1746,42.0622,-87.6736,2021-10-10T17:00,OZONE,37.0,PPB,34,1
1747,41.755798,-87.545303,2021-10-10T17:00,OZONE,41.0,PPB,38,1
1748,41.965,-87.8761,2021-10-10T18:00,OZONE,29.0,PPB,27,1
1749,42.0603,-87.8631,2021-10-10T18:00,PM2.5,15.3,UG/M3,58,2
1750,42.0603,-87.8631,2021-10-10T18:00,OZONE,31.0,PPB,29,1
1751,41.984402,-87.791901,2021-10-10T18:00,OZONE,33.0,PPB,31,1
1752,41.855301,-87.752502,2021-10-10T18:00,OZONE,35.0,PPB,32,1
1753,41.864329,-87.748826,2021-10-10T18:00,PM2.5,13.1,UG/M3,53,2
1754,41.6708,-87.7325,2021-10-10T18:00,PM2.5,18.9,UG/M3,65,2
1755,41.6708,-87.7325,2021-10-10T18:00,OZONE,43.0,PPB,40,1
1756,41.7547,-87.7136,2021-10-10T18:00,PM2.5,15.4,UG/M3,58,2
1757,41.7547,-87.7136,2021-10-10T18:00,OZONE,44.0,PPB,41,1
1758,42.0622,-87.6736,2021-10-10T18:00,OZONE,38.0,PPB,35,1
1759,41.755798,-87.545303,2021-10-10T18:00,OZONE,42.0,PPB,39,1
1760,41.965,-87.8761,2021-10-10T19:00,OZONE,32.0,PPB,30,1
1761,42.0603,-87.8631,2021-10-10T19:00,PM2.5,14.5,UG/M3,56,2
1762,42.0603,-87.8631,2021-10-10T19:00,OZONE,31.0,PPB,29,1
1763,41.984402,-87.791901,2021-10-10T19:00,OZONE,35.0,PPB,32,1
1764,41.855301,-87.752502,2021-10-10T19:00,OZONE,41.0,PPB,38,1
1765,41.864329,-87.748826,2021-10-10T19:00,PM2.5,13.1,UG/M3,53,2
1766,41.6708,-87.7325,2021-10-10T19:00,PM2.5,18.0,UG/M3,63,2
1767,41.6708,-87.7325,2021-10-10T19:00,OZONE,49.0,PPB,45,1
1768,41.7547,-87.7136,2021-10-10T19:00,PM2.5,15.7,UG/M3,59,2
1769,41.7547,-87.7136,2021-10-10T19:00,OZONE,47.0,PPB,44,1
1770,42.0622,-87.6736,2021-10-10T19:00,OZONE,40.0,PPB,37,1
1771,41.755798,-87.545303,2021-10-10T19:00,OZONE,46.0,PPB,43,1
1772,41.965,-87.8761,2021-10-10T20:00,OZONE,35.0,PPB,32,1
1773,42.0603,-87.8631,2021-10-10T20:00,PM2.5,13.6,UG/M3,54,2
1774,42.0603,-87.8631,2021-10-10T20:00,OZONE,37.0,PPB,34,1
1775,41.984402,-87.791901,2021-10-10T20:00,OZONE,40.0,PPB,37,1
1776,41.855301,-87.752502,2021-10-10T20:00,OZONE,46.0,PPB,43,1
1777,41.864329,-87.748826,2021-10-10T20:00,PM2.5,13.9,UG/M3,55,2
1778,41.6708,-87.7325,2021-10-10T20:00,PM2.5,17.3,UG/M3,62,2
1779,41.6708,-87.7325,2021-10-10T20:00,OZONE,48.0,PPB,44,1
1780,41.7547,-87.7136,2021-10-10T20:00,PM2.5,16.4,UG/M3,60,2
